f1	ALL			AMC			AMK			AMP			AMX			ATM			AZM			CAP			CAZ			CEF			CFM			CHL			CIP			CLI			CRO			CTX			CXM			DCS			EMB			ERY			ETP			FA			FEP			FIS			FOX			GEN			INH			IPM			KAN			LVX			MEM			MET			MXF			NAL			NIT			OFX			PAS			PEN			PZA			RIF			SAM			SPT			STR			SXT			TET			TIO			TMP			TOB			TZP			VAN			cefazoline		
Species	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High
Klebsiella pneumoniae	0.046030744223681634	0.04365942338532913	0.048402065062034136	0.0794871794871795	0.0061916617695634	0.1527826972047956	0.027518427518427518	0.019332348584183395	0.03570450645267164	0.0018779342723004694	-0.0013149642284425206	0.00507083277304346				0.05117294053464265	0.03604875392136111	0.06629712714792418							0.023850080452754815	0.016073137607625028	0.0316270232978846										0.036683961720281336	0.02536773775328455	0.048000185687278124				0.012877859045364226	0.00661681633821999	0.01913890175250846	0.005128205128205128	-0.003590863854593036	0.013847274111003293	0.06000000000000001	-0.051057804207911964	0.171057804207912										0.04038461538461539	0.029749869646235147	0.05101936112299563				0.11403790374813438	0.09861376923385842	0.12946203826241034				0.09589603283173734	0.036327580588132846	0.15546448507534183	0.06974837662337662	0.055846102253987825	0.0836506509927654				0.021857923497267756	0.017702946410405356	0.026012900584130156				0.040310077519379844	0.019442919361721656	0.06117723567703803	0.017429806894917663	0.00963847513840259	0.025221138651432738										0.04107142857142857	0.022520524398507685	0.05962233274434946																0.010357352705517868	0.00017985546569349552	0.020534849945342243							0.08373842154413065	0.06575962805382202	0.10171721503443928	0.21176470588235294	0.1272158827572164	0.2963135290074895							0.04309764309764309	0.035055931353198705	0.05113935484208748	0.09096989966555184	0.07118445435833459	0.1107553449727691				0.019730941704035873	0.008876911537358421	0.030584971870713323
Mycobacterium tuberculosis	0.06074909989269485	0.057514980839307596	0.0639832189460821				0.04604316546762591	0.004816416343354855	0.08726991459189695													0.07899391929242675	0.04646548595849601	0.11152235262635748													0.12571428571428572	0.08526529208622072	0.16616327934235073													0.1502415458937198	0.07993504246636277	0.22054804932107683	0.09116465863453815	0.08379171595159705	0.09853760131747925																						0.027207002304110633	0.022852645502969445	0.03156135910525182				0.05983615883490727	0.042607556654130255	0.07706476101568428										0.14094779711218067	0.10399631214833213	0.1778992820760292							0.1786257539994755	0.14251710298829176	0.21473440501065924	0.07924528301886793	0.04074977090613641	0.11774079513159946				0.07994773397880442	0.07484038903684179	0.08505507892076705	0.024248455361763458	0.01821432359635367	0.030282587127173247							0.06964660077867625	0.04546032702656941	0.0938328745307831																								
Neisseria gonorrhoeae	0.012818813775527047	0.008579072105954322	0.017058555445099773																0.018316498316498314	-0.0044703545081321815	0.04110335114112881										0.014371314741035857	0.006866950742599242	0.021875678739472472				0.008746355685131196	0.0010671513141246262	0.016425560056137767																																																																																														0.021094391244870038	0.008851391295258658	0.03333739119448142																		
Pseudomonas aeruginosa	0.07897526275905489	0.06895123311057094	0.08899929240753884				0.043103448275862065	0.015813495878592057	0.07039340067313207							0.13053763440860217	0.08112366734662771	0.17995160147057662							0.11292929292929292	0.06731298922318377	0.15854559663540208										0.08380566801619432	0.03524259785558512	0.13236873817680353																												0.09763440860215053	0.05619826042758975	0.13907055677671132							0.09565217391304348	0.03651414081232548	0.15479020701376148				0.09210084033613444	0.04638901545584133	0.13781266521642754				0.07083333333333333	0.051649111114666815	0.09001755555199985	0.08314606741573034	0.05421607564124628	0.1120760591902144																																																	0.07004830917874397	0.03380897784045083	0.1062876405170371	0.0896551724137931	0.0008700252438247624	0.17844031958376144						
Salmonella enterica	0.042324998541591274	0.039300554567637064	0.045349442515545485	0.03953488372093024	0.01824196146455156	0.06082780597730891				0.01597222222222222	0.010750938272455915	0.02119350617198853																						0.019956616052060738	0.014863997044021825	0.02504923506009965	0.06483061689225494	0.048874315025703455	0.08078691875880643				0.0068836305417162595	0.004633492242505414	0.009133768840927106																									0.051255903821382565	0.02809523399970755	0.07441657364305758	0.0250415775718698	0.014826616035450544	0.035256539108289055	0.05319159046146025	0.044476654055960324	0.061906526866960174							0.059259259259259255	0.02977298286296315	0.08874553565555536													0.06600630496100879	0.047344341798033776	0.0846682681239838																						0.3138888888888889	0.1564927431533202	0.4712850346244576	0.06898395721925135	0.05344672060426771	0.084521193834235	0.0703875478983526	0.0637045887102663	0.0770705070864389	0.06769230769230769	0.03794507272655211	0.09743954265806326	0.03380308512664255	0.020821022469075225	0.04678514778420987	0.12544806137258965	0.05814452814043333	0.19275159460474597												
Staphylococcus aureus	0.024989443740693822	0.02179844297372059	0.028180444507667053																																		0.028471528471528472	0.007382300964324091	0.04956075597873286	0.04228855721393034	0.026594296481022257	0.05798281794683843																0.018375350140056024	0.004910729181608167	0.03183997109850388				0.03622047244094488	0.025073111992265557	0.047367832889624206							0.008	-0.014211560841582389	0.03021156084158239	0.010256410256410256	-0.009721486545196853	0.030234307058017364																0.009039836567926455	-0.006330269184361094	0.024409942320214005																0.1790849673202614	0.09095662510692769	0.2672133095335951																0.046187943262411345	0.034852191528243356	0.05752369499657933	0.011329661683713611	-0.003921111847884379	0.0265804352153116																		
Streptococcus pneumoniae	0.03294744318114917	0.030452214433972738	0.035442671928325606																															0.026255506607929514	0.02192081651001285	0.030590196705846177													0.09904761904761905	0.0008498530436412688	0.19724538505159683							0.027260061116863	0.022824470420926307	0.031695651812799694																																																				0.02488136448041081	0.01988878789222668	0.029873941068594943																0.06216337559758887	0.05444033522158795	0.06988641597358979	0.023674360193618398	0.015690409574671094	0.031658310812565704																		

sr	ALL			AMC			AMK			AMP			AMX			ATM			AZM			CAP			CAZ			CEF			CFM			CHL			CIP			CLI			CRO			CTX			CXM			DCS			EMB			ERY			ETP			FA			FEP			FIS			FOX			GEN			INH			IPM			KAN			LVX			MEM			MET			MXF			NAL			NIT			OFX			PAS			PEN			PZA			RIF			SAM			SPT			STR			SXT			TET			TIO			TMP			TOB			TZP			VAN			cefazoline		
Species	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total	Susceptible	Resistant	Total
Acinetobacter baumannii	3941	4760	8701				294	685	979																433	75	508										526	505	1031																																					495	481	976				305	803	1108				337	495	832	185	350	535																												230	214	444							426	459	885	362	103	465							348	590	938									
Campylobacter coli	367	1199	1566																30	155	185																59	277	336	40	149	189																33	301	334																																								60	127	187																															145	190	335																		
Campylobacter jejuni	291	949	1240																																		56	437	493																																																													56	198	254																															179	314	493																		
Enterobacter cloacae	529	1350	1879							53	70	123				50	62	112							74	235	309										39	270	309				54	70	124	65	198	263													40	85	125				43	90	133																																																				45	40	85																						66	230	296						
Enterococcus faecium	1139	678	1817							673	120	793																																																																																																																			45	41	86																			421	517	938			
Escherichia coli	3499	9994	13493	299	588	887				469	376	845	330	219	549	80	322	402							210	988	1198	53	95	148				48	205	253	300	998	1298				148	362	510	190	782	972	120	635	755																70	551	621				137	250	387	125	1163	1288										110	190	300																															42	68	110				54	52	106	125	304	429	169	101	270				169	175	344	66	480	546	75	950	1025				110	140	250
Klebsiella aerogenes	38	48	86																																								38	48	86																																																																																																												
Klebsiella pneumoniae	14384	25092	39476	165	64	229	106	2035	2141	1052	1065	2117				840	1173	2013							974	1342	2316										995	1472	2467				960	1087	2047	180	390	570	771	49	820										240	322	562				617	1333	1950				564	428	992	510	1921	2431				405	1830	2235				819	1290	2109	420	1836	2256										413	560	973																810	966	1776							915	1409	2324	457	425	882							542	1485	2027	669	1495	2164				960	1115	2075
Mycobacterium tuberculosis	10092	33054	43146				211	695	906													197	671	868													36	175	211													61	226	287	1425	7470	8895																						3122	6616	9738				268	936	1204										70	369	439							300	616	916	50	265	315				892	5291	6183	2590	7341	9931							870	2383	3253																								
Neisseria gonorrhoeae	2100	3666	5766																111	272	383										136	1252	1388				1685	1715	3400																																																																																														168	427	595																		
Pseudomonas aeruginosa	823	2887	3710				61	580	641							53	153	206							62	222	284										72	191	263																												55	154	209							43	115	158				89	173	262				160	480	640	145	445	590																																																	44	229	273	39	145	184						
Salmonella enterica	3839	33928	37767	225	860	1085				578	4320	4898																						251	4610	4861	60	4843	4903				233	4358	4591																									375	683	1058	194	918	1112	129	4587	4716							34	405	439													76	1227	1303																						118	41	159	545	768	1313	58	4518	4576	688	650	1338	231	887	1118	44	253	297												
Staphylococcus aureus	2328	4242	6570																																		259	387	646	192	331	523																278	598	876				105	635	740							39	122	161	109	780	889																581	443	1024																574	89	663																85	238	323	106	619	725																		
Streptococcus pneumoniae	10974	22612	33586																															922	5675	6597													45	101	146							2727	5466	8193																																																				681	3617	4298																4224	4247	8471	2375	3506	5881																		

